time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/policy_gradient_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/entropy_loss
3764,1927168,35,53594,687.21,37630,0.2,2127.8050994873047,0.0,-9.914161637425424e-07,1812.18,1170.7335205078125,0.0,-1.1920928955078125e-07,1e-06,-1.9244050666689874
3765,1927680,35,53609,687.21,37640,0.2,5010.203573608398,0.0,-1.0983145330101252e-06,1812.18,2417.44873046875,0.0,-1.1920928955078125e-07,1e-06,-1.9244050726294517
3766,1928192,35,53624,687.21,37650,0.2,1015.6668924331665,4.6915375e-08,-1.7321156337857247e-05,1812.18,522.593505859375,0.0,-2.384185791015625e-07,1e-06,-1.9243960097432136
3767,1928704,35,53641,681.14,37660,0.2,8154.186688232422,3.213063e-08,-8.436618372797967e-08,1826.93,4226.72265625,0.0,1.1920928955078125e-07,1e-06,-1.9243882969021797
3768,1929216,35,53656,682.31,37670,0.2,4789.430233764649,0.0,-7.843540515750647e-07,1830.86,2737.749755859375,0.0,1.7881393432617188e-07,1e-06,-1.9244690150022508
3769,1929728,35,53671,684.07,37680,0.2,5009.907730102539,0.0,-8.286966476589441e-07,1845.83,2759.286865234375,0.0,0.0,1e-06,-1.9243849843740464
3770,1930240,35,53686,682.79,37690,0.2,7226.657232666015,0.0,-4.367087967693806e-07,1841.91,3427.0087890625,0.0,-1.1920928955078125e-07,1e-06,-1.924382184445858
3771,1930752,35,53701,683.28,37700,0.2,5444.095846557617,0.0,-1.1674128472805023e-07,1845.53,2443.2744140625,0.0,5.960464477539063e-08,1e-06,-1.9243810191750526
3772,1931264,35,53716,683.62,37710,0.2,3287.4442291259766,0.0,-1.1586351320147515e-06,1846.81,1664.4029541015625,0.0,0.0,1e-06,-1.9243788182735444
3773,1931776,35,53731,685.83,37720,0.2,4199.903610229492,0.0,-1.5282072126865388e-06,1849.82,2086.242431640625,0.0,0.0,1e-06,-1.92437474578619
3774,1932288,35,53746,685.83,37730,0.2,5072.752706909179,0.0,-2.426235005259514e-06,1849.82,2871.39453125,0.0,0.0,1e-06,-1.924371474981308
3775,1932800,35,53762,673.81,37740,0.2,301.7668246269226,9.668292e-07,-7.623311830684543e-05,1829.31,138.36087036132812,0.0,-1.1920928955078125e-07,1e-06,-1.9242846801877023
3776,1933312,35,53777,668.07,37750,0.2,8067.645959472657,0.0,-3.1349482014775276e-06,1834.49,3833.025390625,0.0,5.960464477539063e-08,1e-06,-1.9241970390081407
3777,1933824,35,53792,668.61,37760,0.2,8475.493914794923,0.0,-4.4037587940692904e-07,1833.4,4571.1064453125,0.0,0.0,1e-06,-1.9241950511932373
3778,1934336,35,53807,662.76,37770,0.2,3244.271745300293,0.0,-2.7121277526021e-07,1837.46,1455.5943603515625,0.0,-1.1920928955078125e-07,1e-06,-1.9241936385631562
3779,1934848,35,53822,662.76,37780,0.2,5208.531817626953,0.0,-5.229609087109566e-07,1837.46,2682.97021484375,0.0,0.0,1e-06,-1.9241915613412857
3780,1935360,35,53837,662.76,37790,0.2,2567.560093688965,0.0,-4.2455561924725774e-06,1837.46,1231.2762451171875,0.0,0.0,1e-06,-1.9241862058639527
3781,1935872,35,53853,667.96,37800,0.2,4065.5669219970705,0.0,-1.0581861715763807e-06,1849.99,2185.85791015625,0.0,0.0,1e-06,-1.92417930662632
3782,1936384,35,53868,666.88,37810,0.2,4042.695260620117,0.0,-1.3216485967859626e-06,1848.31,1556.861083984375,0.0,0.0,1e-06,-1.9241764098405838
3783,1936896,35,53883,669.63,37820,0.2,4752.365090942383,0.0,-1.125491689890623e-06,1847.38,2449.74072265625,0.0,0.0,1e-06,-1.9241726264357566
3784,1937408,35,53898,668.17,37830,0.2,6427.675640869141,0.0,-1.4086603187024593e-06,1847.27,3108.53125,0.0,0.0,1e-06,-1.924170583486557
3785,1937920,35,53913,662.53,37840,0.2,2574.5143798828126,0.0,-2.084922743961215e-06,1840.98,1330.6463623046875,0.0,0.0,1e-06,-1.9241677671670914
3786,1938432,35,53928,662.53,37850,0.2,4946.395541381836,0.0,-1.6826903447508813e-06,1840.98,2403.867431640625,0.0,0.0,1e-06,-1.9241623491048814
3787,1938944,35,53944,662.53,37860,0.2,1561.5865188598632,2.1187589e-08,-2.0652718376368283e-06,1840.98,756.80029296875,0.0,5.960464477539063e-08,1e-06,-1.9241564363241195
3788,1939456,35,53959,671.66,37870,0.2,3631.703173828125,0.0,-8.704024367034435e-07,1855.19,1990.578369140625,0.0,1.1920928955078125e-07,1e-06,-1.9241488248109817
3789,1939968,35,53974,671.66,37880,0.2,3286.869136047363,0.0,-1.8826976884156466e-06,1855.19,1145.6728515625,0.0,0.0,1e-06,-1.9241499111056328
3790,1940480,35,53989,669.23,37890,0.2,3074.13787689209,0.0,-6.997724995017052e-07,1857.36,1633.5872802734375,0.0,5.960464477539063e-08,1e-06,-1.9241524547338487
3791,1940992,35,54004,669.23,37900,0.2,2883.396891784668,0.0,-1.6722129657864571e-06,1857.36,1274.7679443359375,0.0,0.0,1e-06,-1.924150149524212
3792,1941504,35,54019,667.91,37910,0.2,2367.809403991699,0.0,-1.1856143828481436e-06,1851.09,1334.88916015625,0.0,0.0,1e-06,-1.9241467490792274
3793,1942016,35,54034,670.75,37920,0.2,2348.1961715698244,0.0,-1.4234334230422974e-06,1848.79,1599.51806640625,0.0,-1.1920928955078125e-07,1e-06,-1.9241441160440445
3794,1942528,35,54050,668.7,37930,0.2,7208.877844238281,0.0,-9.6404692158103e-07,1847.07,2964.9052734375,0.0,0.0,1e-06,-1.9241389974951744
3795,1943040,35,54066,666.71,37940,0.2,6171.873931884766,0.0,-1.8664402887225151e-06,1853.91,3129.54638671875,0.0,-1.1920928955078125e-07,1e-06,-1.9241349756717683
3796,1943552,35,54082,667.34,37950,0.2,5222.381146240235,0.0,-1.1889031156897545e-06,1856.37,2451.463134765625,0.0,5.960464477539063e-08,1e-06,-1.9241307720541954
3797,1944064,35,54099,663.32,37960,0.2,6028.031970214844,0.0,-8.55437247082591e-07,1849.79,3528.584716796875,0.0,0.0,1e-06,-1.9241285264492034
3798,1944576,35,54116,652.04,37970,0.2,3674.346398925781,0.0,-1.1097406968474389e-06,1841.75,2037.5311279296875,0.0,0.0,1e-06,-1.9241264119744301
3799,1945088,35,54132,654.39,37980,0.2,6908.504132080078,0.0,-1.0967778507620096e-06,1850.47,3155.13134765625,0.0,-1.1920928955078125e-07,1e-06,-1.9241237878799438
3800,1945600,35,54147,655.31,37990,0.2,1999.8968406677245,0.0,-1.9102939404547214e-06,1852.65,836.2769775390625,0.0,-1.1920928955078125e-07,1e-06,-1.9241195768117905
3801,1946112,35,54163,655.69,38000,0.2,4594.747265625,0.0,-1.210498157888651e-06,1848.96,2690.363525390625,0.0,0.0,1e-06,-1.9241156950592995
3802,1946624,35,54179,655.69,38010,0.2,2886.5640716552734,0.0,-3.12981428578496e-06,1848.96,1629.933837890625,0.0,0.0,1e-06,-1.9241089940071106
3803,1947136,35,54195,658.98,38020,0.2,294.7545295238495,7.330673e-07,-6.63271697703749e-05,1842.11,171.35498046875,0.0,0.0,1e-06,-1.924049584567547
3804,1947648,35,54210,655.13,38030,0.2,5166.125640869141,3.958121e-08,-5.578930722549558e-06,1838.86,2495.539794921875,0.0,1.1920928955078125e-07,1e-06,-1.9239360123872757
3805,1948160,35,54227,649.09,38040,0.2,4107.103814697266,0.0,-2.3737200535833834e-06,1842.42,2173.580322265625,0.0,0.0,1e-06,-1.9239285439252853
3806,1948672,35,54242,651.65,38050,0.2,8128.894836425781,0.0,-6.913207471370697e-07,1855.01,4039.65966796875,0.0,0.0,1e-06,-1.9239271342754365
3807,1949184,35,54258,647.37,38060,0.2,6078.7428527832035,0.0,-6.063899490982295e-07,1849.68,2877.68798828125,0.0,0.0,1e-06,-1.9239271685481072
3808,1949696,35,54275,648.39,38070,0.2,3038.2995056152345,0.0,-2.833543112501502e-06,1843.03,1620.5286865234375,0.0,0.0,1e-06,-1.92392495572567
3809,1950208,35,54292,648.39,38080,0.2,4977.895544433593,0.0,-6.91425520926714e-07,1843.03,3121.455810546875,0.0,5.960464477539063e-08,1e-06,-1.9239211484789849
3810,1950720,35,54308,651.54,38090,0.2,3314.0334564208983,0.0,-2.580817090347409e-06,1842.53,1960.979248046875,0.0,1.1920928955078125e-07,1e-06,-1.9239165142178536
3811,1951232,35,54324,646.76,38100,0.2,1401.9890258789062,0.0,-6.925809429958463e-06,1847.68,718.4884643554688,0.0,0.0,1e-06,-1.9239142477512359
3812,1951744,35,54340,635.87,38110,0.2,5016.214538574219,0.0,-1.4507095329463483e-07,1843.95,2615.0341796875,0.0,0.0,1e-06,-1.9239173725247383
3813,1952256,35,54356,633.63,38120,0.2,4890.673553466797,0.0,-1.342076575383544e-06,1849.94,2622.09765625,0.0,5.960464477539063e-08,1e-06,-1.923915995657444
3814,1952768,35,54372,633.63,38130,0.2,4094.8612670898438,0.0,-1.199368853121996e-06,1849.94,1794.7857666015625,0.0,0.0,1e-06,-1.9239157989621163
3815,1953280,35,54388,632.6,38140,0.2,4097.548074340821,0.0,-1.8988910596817732e-06,1848.61,2540.820556640625,0.0,-1.1920928955078125e-07,1e-06,-1.9239151656627655
3816,1953792,35,54404,629.42,38150,0.2,2986.551907348633,0.0,-4.376098513603211e-06,1847.36,1378.26806640625,0.0,1.1920928955078125e-07,1e-06,-1.9239081680774688
3817,1954304,35,54420,633.14,38160,0.2,4846.08264465332,0.0,-8.880655514076352e-07,1853.77,2654.383056640625,0.0,0.0,1e-06,-1.923897986114025
3818,1954816,35,54436,627.54,38170,0.2,4829.317904663086,0.0,-2.5350600481033325e-06,1852.82,3077.7490234375,0.0,0.0,1e-06,-1.923892779648304
3819,1955328,35,54452,622.52,38180,0.2,4630.919668579101,0.0,-2.0241073798388244e-06,1844.85,2095.33056640625,0.0,0.0,1e-06,-1.9238864183425903
3820,1955840,35,54468,622.52,38190,0.2,3550.6951599121094,0.0,-1.590559259057045e-06,1844.85,2151.7470703125,0.0,-1.1920928955078125e-07,1e-06,-1.9238808900117874
3821,1956352,35,54484,616.29,38200,0.2,49.41967930793762,5.1804818e-08,-2.3233593674376606e-05,1837.92,23.32441520690918,0.0,-1.1920928955078125e-07,1e-06,-1.9238598883152007
3822,1956864,35,54500,608.68,38210,0.2,3419.3225646972655,0.0,-1.1182855814695359e-07,1830.2,1379.7994384765625,0.0,0.0,1e-06,-1.9238300159573556
3823,1957376,35,54515,608.68,38220,0.2,4948.0174011230465,0.0,-2.426339779049158e-06,1830.2,1844.814697265625,0.0,1.1920928955078125e-07,1e-06,-1.9238230526447295
3824,1957888,35,54531,614.19,38230,0.2,3636.8567321777346,0.0,-1.6908219549804925e-06,1844.24,1271.4151611328125,0.0,-1.1920928955078125e-07,1e-06,-1.9238196805119514
3825,1958400,35,54547,614.19,38240,0.2,6385.259744262696,0.0,-3.1677191145718098e-06,1844.24,3179.404052734375,0.0,0.0,1e-06,-1.9238206326961518
3826,1958912,35,54563,613.61,38250,0.2,2865.1969451904297,4.5401976e-09,-1.0500033386051655e-05,1844.99,798.5870361328125,0.0,-1.1920928955078125e-07,1e-06,-1.9238070502877236
3827,1959424,35,54578,610.37,38260,0.2,7061.487139892578,0.0,-2.8365349862724544e-06,1839.67,3168.3466796875,0.0,0.0,1e-06,-1.923787347972393
3828,1959936,35,54594,610.37,38270,0.2,1804.2337059020997,1.8626451e-09,-4.622995038516819e-06,1839.67,960.2533569335938,0.0,-1.1920928955078125e-07,1e-06,-1.9237753733992577
3829,1960448,35,54610,610.37,38280,0.2,1444.4568878173827,0.0,-7.934507448226213e-06,1839.67,1065.41015625,0.0,-1.1920928955078125e-07,1e-06,-1.9237620919942855
3830,1960960,35,54626,619.79,38290,0.2,677.9211051940918,2.2957101e-07,-4.505985998548567e-05,1843.34,425.72125244140625,0.0,0.0,1e-06,-1.9237067118287086
3831,1961472,35,54641,621.07,38300,0.2,6939.753997802734,0.0,-5.250034155324101e-06,1846.86,3800.813720703125,0.0,0.0,1e-06,-1.9236574575304985
3832,1961984,35,54657,625.82,38310,0.2,6021.9123046875,0.0,-2.714386209845543e-06,1856.63,2353.447265625,0.0,-1.1920928955078125e-07,1e-06,-1.9236503079533578
3833,1962496,35,54673,625.82,38320,0.2,5023.288293457032,0.0,-2.6458234060555697e-06,1856.63,2553.062744140625,0.0,0.0,1e-06,-1.9236409053206445
3834,1963008,35,54690,625.82,38330,0.2,453.1307607650757,1.4214311e-07,-4.094082396477461e-06,1856.63,281.6805114746094,0.0,5.960464477539063e-08,1e-06,-1.9236323192715645
3835,1963520,35,54705,628.62,38340,0.2,2289.869464111328,0.0,-3.0233990401029586e-06,1854.14,1664.299560546875,0.0,-1.1920928955078125e-07,1e-06,-1.9236590147018433
3836,1964032,35,54721,628.62,38350,0.2,5912.037750244141,0.0,-8.145696483552456e-07,1854.14,2966.2958984375,0.0,0.0,1e-06,-1.923655441403389
3837,1964544,35,54736,621.87,38360,0.2,3210.9657440185547,0.0,-1.9713013898581265e-06,1855.47,1656.978759765625,0.0,0.0,1e-06,-1.9236539900302887
3838,1965056,35,54752,621.87,38370,0.2,6891.732849121094,0.0,-1.5129102393984794e-06,1855.47,3276.399658203125,0.0,0.0,1e-06,-1.923649676144123
3839,1965568,35,54767,621.87,38380,0.2,230.9802433013916,2.4241162e-06,-0.0001699653686955571,1855.47,103.1838607788086,0.0,0.0,1e-06,-1.9235389068722726
3840,1966080,35,54783,633.9,38390,0.2,1939.915267944336,2.4796464e-08,-2.087412867695093e-05,1870.92,962.7393798828125,0.0,1.7881393432617188e-07,1e-06,-1.923385778069496
3841,1966592,35,54799,631.75,38400,0.2,6149.046105957032,0.0,-2.03476520255208e-06,1869.1,3371.7744140625,0.0,0.0,1e-06,-1.9233810514211656
3842,1967104,35,54815,633.36,38410,0.2,6369.667639160156,0.0,-4.1372841224074365e-07,1867.19,3113.774658203125,0.0,0.0,1e-06,-1.9233797058463096
3843,1967616,35,54830,633.36,38420,0.2,5410.217547607422,0.0,-6.663613021373749e-07,1867.19,2900.0625,0.0,0.0,1e-06,-1.9233778044581413
3844,1968128,35,54846,632.35,38430,0.2,4773.3254669189455,0.0,-8.178962161764503e-07,1871.7,2515.7197265625,0.0,0.0,1e-06,-1.9233759179711343
3845,1968640,35,54862,633.89,38440,0.2,2405.527141571045,0.0,-9.461422450840473e-07,1870.76,1821.5340576171875,0.0,0.0,1e-06,-1.9233725860714912
3846,1969152,35,54878,633.89,38450,0.2,4220.68733215332,0.0,-8.10564961284399e-07,1870.76,1853.9906005859375,0.0,-1.1920928955078125e-07,1e-06,-1.9233690991997718
3847,1969664,35,54894,633.89,38460,0.2,48.81633791923523,0.0,-7.468234980478883e-06,1870.76,24.8785343170166,0.0,5.960464477539063e-08,1e-06,-1.92335786819458
3848,1970176,35,54909,642.2,38470,0.2,2664.287243652344,0.0,-1.970806624740362e-06,1881.83,1542.408447265625,0.0,5.960464477539063e-08,1e-06,-1.9233404338359832
3849,1970688,35,54925,644.47,38480,0.2,3993.0815093994142,0.0,-6.27778354100883e-07,1888.2,1853.41748046875,0.0,-1.1920928955078125e-07,1e-06,-1.923338496685028
3850,1971200,35,54941,636.34,38490,0.2,4606.492395019532,0.0,-1.2728618457913398e-06,1888.7,2912.397705078125,0.0,-1.1920928955078125e-07,1e-06,-1.9233363151550293
3851,1971712,35,54960,636.34,38500,0.2,6752.826477050781,0.0,-1.0426214430481195e-06,1888.7,3540.144287109375,0.0,1.1920928955078125e-07,1e-06,-1.9233327463269234
3852,1972224,35,54978,637.55,38510,0.2,3688.8218383789062,0.0,-1.385726500302553e-06,1876.31,1774.067626953125,0.0,-2.384185791015625e-07,1e-06,-1.9233304113149643
3853,1972736,35,54994,637.55,38520,0.2,1738.918475341797,0.0,-1.3434560969471932e-06,1876.31,840.085693359375,0.0,1.1920928955078125e-07,1e-06,-1.923329722881317
3854,1973248,35,55011,637.45,38530,0.2,2913.7204925537108,0.0,-1.9586761482059957e-06,1880.14,1202.314208984375,0.0,5.960464477539063e-08,1e-06,-1.923325850069523
3855,1973760,35,55027,636.95,38540,0.2,2724.974360656738,0.0,-1.8384365830570459e-06,1880.68,1303.850341796875,0.0,-1.1920928955078125e-07,1e-06,-1.9233219176530838
3856,1974272,35,55044,643.08,38550,0.2,4508.832931518555,0.0,-2.848298754543066e-06,1892.02,2218.4443359375,0.0,0.0,1e-06,-1.9233182817697525
3857,1974784,35,55061,638.9,38560,0.2,4963.018313598633,0.0,-9.05746128410101e-07,1885.04,2820.4404296875,0.0,-1.1920928955078125e-07,1e-06,-1.9233144521713257
3858,1975296,35,55077,638.9,38570,0.2,7637.535412597656,0.0,-1.9550672732293607e-06,1885.04,3583.954345703125,0.0,-1.1920928955078125e-07,1e-06,-1.923311646282673
3859,1975808,35,55094,641.1,38580,0.2,2073.985061645508,0.0,-4.470458952710032e-06,1879.02,1115.9632568359375,0.0,0.0,1e-06,-1.923305906355381
3860,1976320,35,55110,641.1,38590,0.2,4916.861807250976,0.0,-1.673237420618534e-06,1879.02,2473.28173828125,0.0,0.0,1e-06,-1.9233003661036492
3861,1976832,35,55127,633.64,38600,0.2,5159.986233520508,0.0,-2.823822433128953e-06,1883.63,2762.436767578125,0.0,0.0,1e-06,-1.923295360803604
3862,1977344,35,55144,637.33,38610,0.2,10385.390649414063,0.0,-9.680225048214197e-07,1889.81,5141.638671875,0.0,-1.1920928955078125e-07,1e-06,-1.9232919916510582
3863,1977856,35,55161,636.2,38620,0.2,2618.2531295776366,0.0,-3.8899015635252e-06,1883.84,1189.5999755859375,0.0,5.960464477539063e-08,1e-06,-1.9232894018292428
3864,1978368,35,55176,635.08,38630,0.2,4393.040939331055,0.0,-3.482482861727476e-06,1884.09,1992.153076171875,0.0,-1.1920928955078125e-07,1e-06,-1.923282754421234
3865,1978880,35,55191,634.05,38640,0.2,4811.341372680664,0.0,-1.9236060325056316e-06,1886.55,2448.51513671875,0.0,5.960464477539063e-08,1e-06,-1.9232774093747138
3866,1979392,35,55206,630.99,38650,0.2,3120.041439819336,0.0,-2.329342532902956e-06,1879.48,1695.0865478515625,0.0,0.0,1e-06,-1.9232783526182176
3867,1979904,35,55221,630.6,38660,0.2,5576.32222290039,0.0,-1.8924358300864696e-06,1878.95,3307.90283203125,0.0,0.0,1e-06,-1.9232770755887032
3868,1980416,35,55236,635.29,38670,0.2,6043.8917236328125,0.0,-2.687494270503521e-06,1897.37,2449.98291015625,0.0,5.960464477539063e-08,1e-06,-1.9232711687684059
3869,1980928,35,55252,635.29,38680,0.2,6517.1052734375,0.0,-2.051651244983077e-06,1897.37,3685.377197265625,0.0,0.0,1e-06,-1.9232648029923438
3870,1981440,35,55268,635.29,38690,0.2,1800.385090637207,0.0,-9.142968337982893e-07,1897.37,1003.3292236328125,0.0,0.0,1e-06,-1.923263394832611
3871,1981952,35,55283,644.19,38700,0.2,605.4441493988037,4.6484638e-07,-4.802864277735353e-05,1901.15,163.9853973388672,0.0,1.1920928955078125e-07,1e-06,-1.9232199639081955
3872,1982464,35,55298,636.25,38710,0.2,7331.86820678711,0.0,-1.131935277953744e-06,1884.82,2571.811279296875,0.0,0.0,1e-06,-1.9231358662247657
3873,1982976,35,55314,636.25,38720,0.2,7219.411590576172,0.0,-2.5174580514431e-06,1884.82,3704.395751953125,0.0,0.0,1e-06,-1.923133559525013
3874,1983488,35,55329,639.8,38730,0.2,2869.5815185546876,0.0,-1.559685915708542e-06,1890.63,1820.6148681640625,0.0,-1.1920928955078125e-07,1e-06,-1.9231299817562104
3875,1984000,35,55345,635.78,38740,0.2,3762.2918029785155,0.0,-9.027717169374228e-06,1898.38,2067.107666015625,0.0,0.0,1e-06,-1.923121240735054
3876,1984512,35,55360,635.79,38750,0.2,5770.510876464844,0.0,-3.117223968729377e-07,1890.65,2740.1982421875,0.0,0.0,1e-06,-1.9231133788824082
3877,1985024,35,55376,635.79,38760,0.2,2453.5813323974608,0.0,-2.383190440014005e-06,1890.65,1308.76611328125,0.0,0.0,1e-06,-1.9231125667691231
3878,1985536,35,55391,631.79,38770,0.2,2498.6034408569335,0.0,-3.96367977373302e-06,1892.33,1162.0279541015625,0.0,0.0,1e-06,-1.923109370470047
3879,1986048,35,55407,631.79,38780,0.2,4350.581698608398,0.0,-1.8122605979442597e-06,1892.33,1815.4757080078125,0.0,0.0,1e-06,-1.9231062427163124
3880,1986560,35,55423,640.79,38790,0.2,289.4515718460083,1.2011733e-06,-7.881856290623546e-05,1896.89,84.79728698730469,0.0,0.0,1e-06,-1.9232114419341086
3881,1987072,35,55438,643.08,38800,0.2,7679.891052246094,0.0,5.165138281881809e-06,1905.95,3630.943603515625,0.0,0.0,1e-06,-1.9233329266309738
3882,1987584,35,55454,643.08,38810,0.2,2707.998992919922,0.0,-2.2990861907601358e-07,1905.95,1379.690185546875,0.0,0.0,1e-06,-1.9233337625861169
3883,1988096,35,55469,645.51,38820,0.2,5276.084503173828,0.0,-4.971981979906559e-07,1911.31,2485.108154296875,0.0,0.0,1e-06,-1.9233324959874154
3884,1988608,35,55484,645.63,38830,0.2,4810.357958984375,0.0,-2.550543285906315e-07,1902.89,1392.78173828125,0.0,0.0,1e-06,-1.9233317703008652
3885,1989120,35,55500,645.58,38840,0.2,1744.696457672119,0.0,-3.122107591480017e-06,1896.73,835.4007568359375,0.0,0.0,1e-06,-1.9233273714780807
3886,1989632,35,55515,645.8,38850,0.2,4645.627328491211,0.0,-1.031783176586032e-06,1889.52,2192.04833984375,0.0,0.0,1e-06,-1.9233211889863013
3887,1990144,35,55530,647.62,38860,0.2,3394.8871978759767,0.0,-1.3177748769521714e-06,1899.74,1351.246826171875,0.0,0.0,1e-06,-1.9233187779784202
3888,1990656,35,55546,647.62,38870,0.2,5331.33212890625,0.0,-2.432032488286495e-07,1899.74,2161.82568359375,0.0,0.0,1e-06,-1.9233170449733734
3889,1991168,35,55561,654.85,38880,0.2,3174.321310424805,0.0,-1.2223783414810895e-06,1915.05,2158.57275390625,0.0,-1.1920928955078125e-07,1e-06,-1.9233165591955186
3890,1991680,35,55576,654.85,38890,0.2,4071.962274169922,0.0,-8.490053005516529e-07,1915.05,1558.2298583984375,0.0,0.0,1e-06,-1.9233154609799386
3891,1992192,35,55592,660.28,38900,0.2,2165.131081390381,0.0,-4.104722756892443e-06,1918.79,1106.1529541015625,0.0,0.0,1e-06,-1.9233091905713082
3892,1992704,35,55607,660.28,38910,0.2,4266.3746337890625,0.0,-1.280650030821562e-06,1918.79,1826.03515625,0.0,0.0,1e-06,-1.9233033269643784
3893,1993216,35,55625,660.28,38920,0.2,2554.131608581543,0.0,-2.1366460714489223e-06,1918.79,1389.6153564453125,0.0,0.0,1e-06,-1.9233012035489083
3894,1993728,35,55640,664.01,38930,0.2,8442.58309326172,0.0,-3.423716407269239e-07,1949.67,4688.9208984375,0.0,5.960464477539063e-08,1e-06,-1.9233698278665543
3895,1994240,35,55656,670.19,38940,0.2,3970.2839630126955,0.0,-6.572401616722345e-07,1963.86,1857.0802001953125,0.0,0.0,1e-06,-1.9232966035604477
3896,1994752,35,55671,660.5,38950,0.2,4738.136853027344,0.0,-7.195631042122841e-07,1939.72,2322.579833984375,0.0,-1.1920928955078125e-07,1e-06,-1.9232942819595338
3897,1995264,35,55686,660.5,38960,0.2,6432.749774169922,0.0,-7.156282663345337e-07,1939.72,2510.70703125,0.0,0.0,1e-06,-1.9232929185032845
3898,1995776,35,55701,659.67,38970,0.2,2748.4621398925783,0.0,-2.145185135304928e-07,1928.55,1459.341064453125,0.0,-1.1920928955078125e-07,1e-06,-1.9232909634709359
3899,1996288,35,55716,659.67,38980,0.2,8895.463330078124,0.0,-6.099464371800422e-07,1928.55,4584.33251953125,0.0,0.0,1e-06,-1.9232898846268653
